state,zipcode,taxRegionName,stateRate,estimatedCombinedRate,estimatedCountyRate,estimatedCityRate,estimatedSpecialRate,riskLevel
MI,48674,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48686,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48701,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48703,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48705,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48706,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48707,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48708,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48720,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48721,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48722,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48723,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48724,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48725,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48726,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48727,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48728,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48729,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48730,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48731,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48732,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48733,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48734,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48735,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48737,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48738,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48739,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48740,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48741,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48742,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48743,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48744,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48745,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48746,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48747,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48748,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48749,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48750,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48754,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48755,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48756,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48757,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48758,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48759,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48760,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48761,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48762,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48763,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48764,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48765,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48766,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48767,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48768,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48770,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48787,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48801,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48804,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48805,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48806,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48807,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48808,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48809,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48811,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48812,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48813,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48815,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48816,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48817,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48818,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48819,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48820,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48821,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48822,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48823,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48824,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48825,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48826,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48827,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48829,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48830,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48831,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48832,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48833,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48834,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48835,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48836,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48837,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48838,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48840,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48841,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48842,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48843,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48844,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48845,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48846,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48847,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48848,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48849,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48850,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48851,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48852,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48853,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48854,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48855,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48856,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48857,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48858,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48859,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48860,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48861,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48862,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48864,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48865,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48866,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48867,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48870,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48871,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48872,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48873,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48874,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48875,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48876,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48877,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48878,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48879,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48880,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48881,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48882,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48883,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48884,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48885,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48886,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48887,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48888,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48889,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48890,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48891,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48892,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48893,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48894,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48895,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48896,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48897,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48901,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48906,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48908,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48909,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48910,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48911,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48912,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48913,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48915,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48916,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48917,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48918,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48919,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48922,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48924,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48929,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48930,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48933,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48937,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48951,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48956,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,48980,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49001,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49002,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49003,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49004,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49005,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49006,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49007,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49008,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49009,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49010,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49011,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49012,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49013,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49014,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49015,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49016,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49017,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49018,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49019,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49020,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49021,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49022,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49023,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49024,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49026,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49027,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49028,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49029,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49030,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49031,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49032,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49033,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49034,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49035,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49036,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49037,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49038,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49039,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49040,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49041,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49042,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49043,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49045,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49046,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49047,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49048,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49050,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49051,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49052,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49053,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49055,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49056,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49057,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49058,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49060,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49061,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49062,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49063,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49064,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49065,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49066,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49067,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49068,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49070,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49071,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49072,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49073,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49074,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49075,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49076,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49077,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49078,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49079,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49080,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49081,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49082,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49083,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49084,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49085,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49087,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49088,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49089,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49090,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49091,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49092,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49093,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49094,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49095,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49096,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49097,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49098,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49099,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49101,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49102,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49103,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49104,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49106,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49107,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49111,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49112,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49113,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49115,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49116,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49117,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49119,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49120,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49125,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49126,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49127,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49128,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49129,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49130,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49201,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49202,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49203,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49204,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49220,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49221,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49224,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49227,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49228,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49229,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49230,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49232,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49233,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49234,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49235,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49236,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49237,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49238,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49239,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49240,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49241,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49242,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49245,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49246,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49247,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49248,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49249,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49250,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49251,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49252,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49253,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49254,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49255,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49256,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49257,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49258,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49259,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49261,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49262,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49263,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49264,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49265,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49266,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49267,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49268,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49269,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49270,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49271,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49272,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49274,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49276,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49277,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49279,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49281,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49282,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49283,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49284,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49285,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49286,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49287,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49288,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49289,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49301,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49302,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49303,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49304,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49305,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49306,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49307,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49309,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49310,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49311,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49312,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49314,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49315,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49316,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49317,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49318,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49319,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49320,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49321,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49322,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49323,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49325,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49326,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49327,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49328,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49329,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49330,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49331,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49332,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49333,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49335,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49336,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49337,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49338,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49339,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49340,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49341,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49342,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49343,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49344,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49345,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49346,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49347,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49348,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49349,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49351,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49355,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49356,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49357,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49401,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49402,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49403,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49404,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49405,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49406,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49408,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49409,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49410,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49411,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49412,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49413,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49415,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49416,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49417,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49418,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49419,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49420,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49421,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49422,"MICHIGAN STATE",0.06,0.06,0,0,0,0
MI,49423,"MICHIGAN STATE",0.06,0.06,0,0,0,0
